field,raw_value,canonical_value
AIRPORT,SUMMERSVILLE ARPT,SUMMERSVILLE ARPT
AIRPORT,HAIL,HAIL
AIRPORT,PUNTA GORDA ARPT,PUNTA GORDA ARPT
AIRPORT,TYONEK ARPT,TYONEK ARPT
AIRPORT,CLARKS POINT ARPT,CLARKS POINT ARPT
AIRPORT,ROSEAU MUNI ARPT/RUDY BILLBERG FLD,ROSEAU MUNI ARPT/RUDY BILLBERG FLD
AIRPORT,SANTA MONICA MUNICIPAL,SANTA MONICA MUNICIPAL
AIRPORT,FLAGSTAFF PULLIAM,FLAGSTAFF PULLIAM
AIRPORT,PEARLAND REGIONAL ARPT,PEARLAND REGIONAL ARPT
AIRPORT,NAVAJO LAKE ARPT,NAVAJO LAKE ARPT
AIRPORT,GAINESVILLE MUNICIPAL ARPT,GAINESVILLE MUNICIPAL ARPT
AIRPORT,MCMINN COUNTY ARPT,MCMINN COUNTY ARPT
AIRPORT,SHORT CREEK ARPT,SHORT CREEK ARPT
AIRPORT,CHANDLER FIELD ARPT,CHANDLER FIELD ARPT
AIRPORT,LITCHFIELD MUNICIPAL,LITCHFIELD MUNICIPAL
AIRPORT,AUGUSTO C. SANDINO INTL ARPT               ,AUGUSTO C. SANDINO INTL ARPT
AIRPORT,GREATER KANKAKEE ARPT,GREATER KANKAKEE ARPT
AIRPORT,NAIROBI JOMO KENYATA,NAIROBI JOMO KENYATA
AIRPORT,MOORE AIRPORT (WILDORADO),MOORE AIRPORT (WILDORADO)
AIRPORT,BOCA RATON ARPT,BOCA RATON ARPT
AIRPORT,TAVERNAERO PARK,TAVERNAERO PARK
AIRPORT,RIVERVIEW,RIVERVIEW
AIRPORT,PORT-AU-PRINCE INTL,PORT-AU-PRINCE INTL
AIRPORT,JONES MEMORIAL,JONES MEMORIAL
AIRPORT,ROCK SPRINGS-SWEETWATER CO,ROCK SPRINGS-SWEETWATER CO
AIRPORT,IWAKUNI,IWAKUNI
AIRPORT,ATKINSON MUNICIPAL,ATKINSON MUNICIPAL
AIRPORT,MONTREAL INTL (MIRABEL),MONTREAL INTL (MIRABEL)
AIRPORT,MANLEY HOT SPRINGS ARPT,MANLEY HOT SPRINGS ARPT
AIRPORT,CHARLOTTE AMALIE HARBOR SEAPLANE BASE,CHARLOTTE AMALIE HARBOR SEAPLANE BASE
AIRPORT,GARDEN CITY REGIONAL,GARDEN CITY REGIONAL
AIRPORT,WASHINGTON COUNTY,WASHINGTON COUNTY
AIRPORT,WORTHINGTON MUNICIPAL ARPT,WORTHINGTON MUNICIPAL ARPT
AIRPORT,WINCHESTER REGIONAL ARPT,WINCHESTER REGIONAL ARPT
AIRPORT,PAGE MUNICIPAL,PAGE MUNICIPAL
AIRPORT,INCHEON INTL,INCHEON INTL
AIRPORT,MCCORD FIELD ARPT,MCCORD FIELD ARPT
AIRPORT,PHOENIX GOODYEAR ARPT,PHOENIX GOODYEAR ARPT
AIRPORT,WILLOWS-GLENN COUNTY ARPT,WILLOWS-GLENN COUNTY ARPT
AIRPORT,MASON COUNTY ARPT (WV),MASON COUNTY ARPT (WV)
AIRPORT,RAMSTEIN AIR FORCE BASE,RAMSTEIN AIR FORCE BASE
AIRPORT,SOUTHBRIDGE MUNICIPAL ARPT,SOUTHBRIDGE MUNICIPAL ARPT
AIRPORT,HENDERSON FIELD,HENDERSON FIELD
AIRPORT,MILLARD ARPT,MILLARD ARPT
AIRPORT,WEST BEND MUNICIPAL ARPT,WEST BEND MUNICIPAL ARPT
AIRPORT,OHIO UNIVERSITY ARPT-SNYDER FIELD,OHIO UNIVERSITY ARPT-SNYDER FIELD
AIRPORT,JACKSON REGIONAL AIRPORT,JACKSON REGIONAL AIRPORT
AIRPORT,STAFFORD REGIONAL ARPT,STAFFORD REGIONAL ARPT
AIRPORT,WARREN FIELD ARPT,WARREN FIELD ARPT
AIRPORT,EDMONTON INTL,EDMONTON INTL
AIRPORT,OCONEE COUNTY REGIONAL ARPT,OCONEE COUNTY REGIONAL ARPT
AIRPORT,SPARTANBURG DOWNTOWN MEMORIAL ARPT,SPARTANBURG DOWNTOWN MEMORIAL ARPT
AIRPORT,WALDRONAIRE ARPT,WALDRONAIRE ARPT
AIRPORT,DEVILS LAKE REGIONAL ARPT,DEVILS LAKE REGIONAL ARPT
AIRPORT,PLYMOUTH MUNICIPAL ARPT (MA),PLYMOUTH MUNICIPAL ARPT (MA)
AIRPORT,COLONEL JAMES JABARA ARPT,COLONEL JAMES JABARA ARPT
AIRPORT,MC ALESTER REGIONAL ARPT,MC ALESTER REGIONAL ARPT
AIRPORT,MOUNT OLIVE MUNICIPAL ARPT,MOUNT OLIVE MUNICIPAL ARPT
AIRPORT,LT WARREN EATON ARPT,LT WARREN EATON ARPT
AIRPORT,KASTRUP AIRPORT,KASTRUP AIRPORT
AIRPORT,BOWERMAN ARPT,BOWERMAN ARPT
AIRPORT,BELIZE INTERNATIONAL ARPT,BELIZE INTERNATIONAL ARPT
AIRPORT,HALIFAX INTL,HALIFAX INTL
AIRPORT,FLOYD BENNETT MEMORIAL,FLOYD BENNETT MEMORIAL
AIRPORT,KUUJJUARAPIK,KUUJJUARAPIK
AIRPORT,THUNDER BAY,THUNDER BAY
AIRPORT,CAPODICHINO (NAPLES),CAPODICHINO (NAPLES)
AIRPORT,ASTORIA REGIONAL,ASTORIA REGIONAL
AIRPORT,OWATONNA DEGNER REGIONAL ARPT,OWATONNA DEGNER REGIONAL ARPT
AIRPORT,ADNAN MENDERES,ADNAN MENDERES
AIRPORT,MANCHESTER ,MANCHESTER
AIRPORT,CLAXTON-EVANS COUNTY ARPT,CLAXTON-EVANS COUNTY ARPT
AIRPORT,ST LOUIS REGIONAL,ST LOUIS REGIONAL
AIRPORT,BERMUDA DUNES ARPT,BERMUDA DUNES ARPT
AIRPORT,ORANGE COUNTY ARPT (TX),ORANGE COUNTY ARPT (TX)
AIRPORT,FINLEYVILLE AIRPARK,FINLEYVILLE AIRPARK
AIRPORT,SOUTH ALABAMA REGNL ARPT AT BILL BENTON FIELD,SOUTH ALABAMA REGNL ARPT AT BILL BENTON FIELD
AIRPORT,BROOKSVILLE-TAMPA BAY REGNL ARPT,BROOKSVILLE-TAMPA BAY REGNL ARPT
AIRPORT,PUSAN,PUSAN
AIRPORT,YOUNGSTOWN ELSER METRO,YOUNGSTOWN ELSER METRO
AIRPORT,ATHENS/BEN EPPS ARPT,ATHENS/BEN EPPS ARPT
AIRPORT,NEWTOK ARPT,NEWTOK ARPT
AIRPORT,OCEAN REEF CLUB,OCEAN REEF CLUB
AIRPORT,LONDON,LONDON
AIRPORT,IMPERIAL COUNTY ARPT,IMPERIAL COUNTY ARPT
AIRPORT,SUSSEX COUNTY ARPT,SUSSEX COUNTY ARPT
AIRPORT,VIRGIL I GRISSOM MUNICIPAL,VIRGIL I GRISSOM MUNICIPAL
AIRPORT,DOUBLE EAGLE II ARPT,DOUBLE EAGLE II ARPT
AIRPORT,RULEVILLE-DREW ARPT,RULEVILLE-DREW ARPT
AIRPORT,NEW KENT COUNTY,NEW KENT COUNTY
AIRPORT,SANTA ROSA ROUTE 66,SANTA ROSA ROUTE 66
AIRPORT,SUMMIT AIRPORT,SUMMIT AIRPORT
AIRPORT,SPRINGFIELD-BECKLEY MUNICIPAL ARPT,SPRINGFIELD-BECKLEY MUNICIPAL ARPT
AIRPORT,MECKLENBURG-BRUNSWICK REGIONAL,MECKLENBURG-BRUNSWICK REGIONAL
AIRPORT,INDIANAPOLIS REGIONAL ARPT,INDIANAPOLIS REGIONAL ARPT
AIRPORT,MACTAN CEBU ARPT,MACTAN CEBU ARPT
AIRPORT,HOUSTON-SOUTHWEST ARPT,HOUSTON-SOUTHWEST ARPT
AIRPORT,PORT OCALL HELIPORT,PORT OCALL HELIPORT
AIRPORT,ARTURO MICHELENA INTL,ARTURO MICHELENA INTL
AIRPORT,MIDDLE BASS-EAST POINT,MIDDLE BASS-EAST POINT
AIRPORT,MIAMI COUNTY ARPT,MIAMI COUNTY ARPT
AIRPORT,SPRUCE CREEK ARPT,SPRUCE CREEK ARPT
AIRPORT,NOGALES INTL ARPT,NOGALES INTL ARPT
AIRPORT,GOODSPEED,GOODSPEED
AIRPORT,FLAGLER COUNTY ARPT,FLAGLER COUNTY ARPT
AIRPORT,OMAK ARPT,OMAK ARPT
AIRPORT,CECIL ARPT,CECIL ARPT
AIRPORT,PORTLAND-TROUTDALE ARPT,PORTLAND-TROUTDALE ARPT
AIRPORT,DOUGLAS-CHARLES AIRPORT,DOUGLAS-CHARLES AIRPORT
AIRPORT,FULTON COUNTY ARPT (IN),FULTON COUNTY ARPT (IN)
AIRPORT,TANGIER ISLAND ARPT,TANGIER ISLAND ARPT
AIRPORT,CLARK FIELD MUNICIPAL ARPT,CLARK FIELD MUNICIPAL ARPT
AIRPORT,KAOHSIUNG INTL,KAOHSIUNG INTL
AIRPORT,SANTIAGO CIBAO INTL,SANTIAGO CIBAO INTL
AIRPORT,COLOGNE-BONN,COLOGNE-BONN
AIRPORT,CLARK INTL,CLARK INTL
AIRPORT,ROBT L BRADSHAW INTL,ROBT L BRADSHAW INTL
AIRPORT,MUSKOKA,MUSKOKA
AIRPORT,HOUSTON MEMORIAL ARPT,HOUSTON MEMORIAL ARPT
AIRPORT,LOS ALAMITOS ARMY AIRFIELD,LOS ALAMITOS ARMY AIRFIELD
AIRPORT,WESTERLY STATE ARPT,WESTERLY STATE ARPT
AIRPORT,TAUNTON MUNICIPAL ARPT - KING FIELD,TAUNTON MUNICIPAL ARPT - KING FIELD
AIRPORT,BREMERTON NATIONAL ARPT,BREMERTON NATIONAL ARPT
AIRPORT,CREVE COEUR ARPT,CREVE COEUR ARPT
AIRPORT,MC COOK BEN NELSON REGNL ARPT,MC COOK BEN NELSON REGNL ARPT
AIRPORT,NEWPORT STATE ARPT,NEWPORT STATE ARPT
AIRPORT,HAMILTON MUNICIPAL ARPT,HAMILTON MUNICIPAL ARPT
AIRPORT,DADE-COLLIER TRAINING & TRANSITION ARPT,DADE-COLLIER TRAINING & TRANSITION ARPT
AIRPORT,DAVIS AIRPORT,DAVIS AIRPORT
AIRPORT,FRANCISCO C. ADA/SAIPAN INTL ARPT,FRANCISCO C. ADA/SAIPAN INTL ARPT
AIRPORT,VALENCIA AIRPORT,VALENCIA AIRPORT
AIRPORT,ROBERT SIBLEY ARPT,ROBERT SIBLEY ARPT
AIRPORT,NICE COTE D'AZUR INTL ARPT,NICE COTE D'AZUR INTL ARPT
AIRPORT,LENAWEE COUNTY ARPT,LENAWEE COUNTY ARPT
AIRPORT,BLANDING MUNICIPAL,BLANDING MUNICIPAL
AIRPORT,GUAYMAS INTL,GUAYMAS INTL
AIRPORT,ROOKE FIELD ARPT,ROOKE FIELD ARPT
AIRPORT,GROVETON-TRINITY COUNTY,GROVETON-TRINITY COUNTY
AIRPORT,MINERAL WELLS ARPT,MINERAL WELLS ARPT
AIRPORT,CROSS CITY ARPT,CROSS CITY ARPT
AIRPORT,AUBURN MUNICIPAL (CA),AUBURN MUNICIPAL (CA)
AIRPORT,ADAMS COUNTY- LEGION FIELD,ADAMS COUNTY- LEGION FIELD
AIRPORT,FOX STEPHENS FIELD-GILMER MUNI ARPT,FOX STEPHENS FIELD-GILMER MUNI ARPT
AIRPORT,LAGO VISTA TX - RUSTY ALLEN ARPT,LAGO VISTA TX - RUSTY ALLEN ARPT
AIRPORT,L M CLAYTON,L M CLAYTON
AIRPORT,VALKARIA,VALKARIA
AIRPORT,FERGUS FALLS MUNI ARPT-EINAR MICKELSON FIELD,FERGUS FALLS MUNI ARPT-EINAR MICKELSON FIELD
AIRPORT,BAIYUN AIRPORT,BAIYUN AIRPORT
AIRPORT,YERINGTON MUNICIPAL ARPT,YERINGTON MUNICIPAL ARPT
AIRPORT,KICKAPOO DOWNTOWN ARPT,KICKAPOO DOWNTOWN ARPT
AIRPORT,NEW MARKET,NEW MARKET
AIRPORT,MINUTE MAN AIR FIELD,MINUTE MAN AIR FIELD
AIRPORT,MOUNT AIRY/SURRY COUNTY ARPT,MOUNT AIRY/SURRY COUNTY ARPT
AIRPORT,CARSON ARPT,CARSON ARPT
AIRPORT,PLYMOUTH MUNICIPAL (IN),PLYMOUTH MUNICIPAL (IN)
AIRPORT,JASPER COUNTY ARPT-BELL FIELD,JASPER COUNTY ARPT-BELL FIELD
AIRPORT,HUNTINGBURG ARPT,HUNTINGBURG ARPT
AIRPORT,PALMDALE USAF PLANT 42 ARPT,PALMDALE USAF PLANT 42 ARPT
AIRPORT,WADENA MUNICIPAL,WADENA MUNICIPAL
AIRPORT,HUSLIA ARPT,HUSLIA ARPT
AIRPORT,FAIRMONT MUNI-FRANKMAN FLD,FAIRMONT MUNI-FRANKMAN FLD
AIRPORT,LAMONI MUNICIPAL ARPT,LAMONI MUNICIPAL ARPT
AIRPORT,LAUGHLIN/BULLHEAD INTL ARPT,LAUGHLIN/BULLHEAD INTL ARPT
AIRPORT,GANSNER FIELD,GANSNER FIELD
AIRPORT,WILLOW ISLAND AIRPARK,WILLOW ISLAND AIRPARK
AIRPORT,LAKE CITY MUNICIPAL ARPT,LAKE CITY MUNICIPAL ARPT
AIRPORT,GREENWOOD-LEFLORE ARPT,GREENWOOD-LEFLORE ARPT
AIRPORT,CHESTERFIELD COUNTY ARPT,CHESTERFIELD COUNTY ARPT
AIRPORT,DENTON MUNICIPAL ARPT,DENTON MUNICIPAL ARPT
AIRPORT,JIM HOGG COUNTY ARPT,JIM HOGG COUNTY ARPT
AIRPORT,BOERNE STAGE FIELD,BOERNE STAGE FIELD
AIRPORT,GEORGETOWN COUNTY ARPT,GEORGETOWN COUNTY ARPT
AIRPORT,WINONA MUNI ARPT-MAX CONRAD FIELD,WINONA MUNI ARPT-MAX CONRAD FIELD
AIRPORT,MADISONVILLE MUNICIPAL,MADISONVILLE MUNICIPAL
AIRPORT,SUNDANCE AIRPARK,SUNDANCE AIRPARK
AIRPORT,LAWRENCE SMITH MEMORIAL ARPT,LAWRENCE SMITH MEMORIAL ARPT
AIRPORT,ALMATY INTL ARPT,ALMATY INTL ARPT
AIRPORT,ORANGE COUNTY ARPT (NY),ORANGE COUNTY ARPT (NY)
AIRPORT,MARIANNA MUNICIPAL ARPT,MARIANNA MUNICIPAL ARPT
AIRPORT,PALMYRA (COOPER) AIRPORT,PALMYRA (COOPER) AIRPORT
AIRPORT,SOUTHWEST WASHINGTON REGIONAL ARPT,SOUTHWEST WASHINGTON REGIONAL ARPT
AIRPORT,NORFOLK NAVAL STATION,NORFOLK NAVAL STATION
AIRPORT,CAMDENTON MEMORIAL ARPT,CAMDENTON MEMORIAL ARPT
AIRPORT,DALLAS EXECUTIVE ARPT,DALLAS EXECUTIVE ARPT
AIRPORT,DONALDSON CENTER ARPT,DONALDSON CENTER ARPT
AIRPORT,BAUDETTE INTL ARPT,BAUDETTE INTL ARPT
AIRPORT,MANAS INTL ARPT,MANAS INTL ARPT
AIRPORT,POLLOCK MUNICIPAL,POLLOCK MUNICIPAL
AIRPORT,AEROACRES ARPT,AEROACRES ARPT
AIRPORT,TANSONNHAT,TANSONNHAT
AIRPORT,PARIS MUNICIPAL,PARIS MUNICIPAL
AIRPORT,DUBAI INTL,DUBAI INTL
AIRPORT,ANDERSON MUNI-DARLINGTON FLD,ANDERSON MUNI-DARLINGTON FLD
AIRPORT,DANIEL FIELD ARPT,DANIEL FIELD ARPT
AIRPORT,CLARE MUNICIPAL ARPT,CLARE MUNICIPAL ARPT
AIRPORT,SOUTHERN CALIFORNIA LOGISTICS,SOUTHERN CALIFORNIA LOGISTICS
AIRPORT,LAKE BARKLEY STATE PK ARPT,LAKE BARKLEY STATE PK ARPT
AIRPORT,PETER PRINCE FIELD ARPT,PETER PRINCE FIELD ARPT
AIRPORT,MACOMB MUNICIPAL ARPT,MACOMB MUNICIPAL ARPT
AIRPORT,HILTON HEAD ISLAND,HILTON HEAD ISLAND
AIRPORT,YELLOWSTONE REGIONAL,YELLOWSTONE REGIONAL
AIRPORT,GRAND CANYON WEST,GRAND CANYON WEST
AIRPORT,LEIPZIG-HALLE,LEIPZIG-HALLE
AIRPORT,MIDDLETON MUNI ARPT - MOREY FIELD,MIDDLETON MUNI ARPT - MOREY FIELD
AIRPORT,HARTNESS STATE ARPT (SPRINGFIELD),HARTNESS STATE ARPT (SPRINGFIELD)
AIRPORT,STEVENSVILLE,STEVENSVILLE
AIRPORT,RAMONA ARPT,RAMONA ARPT
AIRPORT,MERRILL MUNICIPAL ARPT,MERRILL MUNICIPAL ARPT
AIRPORT,OUTLAW FIELD ARPT,OUTLAW FIELD ARPT
AIRPORT,GENERAL RAFAEL BUELNA INTL,GENERAL RAFAEL BUELNA INTL
AIRPORT,POTSDAM MUNICIPAL ARPT (DAMON FIELD),POTSDAM MUNICIPAL ARPT (DAMON FIELD)
AIRPORT,NEWARK-HEATH ARPT,NEWARK-HEATH ARPT
AIRPORT,NAGOYA ,NAGOYA
AIRPORT,OCEANSIDE  MUNICIPAL ARPT,OCEANSIDE  MUNICIPAL ARPT
AIRPORT,MERIDEN MARKHAM MUNICIPAL ARPT,MERIDEN MARKHAM MUNICIPAL ARPT
AIRPORT,SHEREMETYEVO INTL,SHEREMETYEVO INTL
AIRPORT,SAN BERNARDINO INTL ARPT,SAN BERNARDINO INTL ARPT
AIRPORT,PRINCETON MUNICIPAL,PRINCETON MUNICIPAL
AIRPORT,SOUTH ALBANY ARPT,SOUTH ALBANY ARPT
AIRPORT,SEYMOUR MUNICIPAL,SEYMOUR MUNICIPAL
AIRPORT,NASA SHUTTLE LANDING FACILITY,NASA SHUTTLE LANDING FACILITY
AIRPORT,FRIDAY HARBOR ARPT,FRIDAY HARBOR ARPT
AIRPORT,RICHARD I BONG ARPT,RICHARD I BONG ARPT
AIRPORT,VIENNA INTL,VIENNA INTL
AIRPORT,DEXTER B FLORENCE MEMORIAL FIELD ARPT,DEXTER B FLORENCE MEMORIAL FIELD ARPT
AIRPORT,GREENWOOD LAKE ARPT,GREENWOOD LAKE ARPT
AIRPORT,BROOKS COUNTY,BROOKS COUNTY
AIRPORT,MONTROSE REGIONAL ARPT,MONTROSE REGIONAL ARPT
AIRPORT,BIRD FIELD AIRPORT,BIRD FIELD AIRPORT
AIRPORT,EDWARD F KNAPP STATE ARPT,EDWARD F KNAPP STATE ARPT
AIRPORT,FERIHEGY ARPT,FERIHEGY ARPT
AIRPORT,JEFFERSON COUNTY INTL,JEFFERSON COUNTY INTL
AIRPORT,PATUXENT RIVER NAS,PATUXENT RIVER NAS
AIRPORT,NEWTON FIELD ARPT,NEWTON FIELD ARPT
AIRPORT,TRIPLE W ARPT,TRIPLE W ARPT
AIRPORT,TREVISO ARPT,TREVISO ARPT
AIRPORT,BEAUFORT COUNTY ARPT,BEAUFORT COUNTY ARPT
AIRPORT,BRADFORD REGIONAL,BRADFORD REGIONAL
AIRPORT,KOKOMO MUNICIPAL ARPT,KOKOMO MUNICIPAL ARPT
AIRPORT,ANDREWS UNIV AIRPARK,ANDREWS UNIV AIRPARK
AIRPORT,MADISON COUNTY ARPT,MADISON COUNTY ARPT
AIRPORT,ELKHART-MORTON COUNTY ARPT,ELKHART-MORTON COUNTY ARPT
AIRPORT,CLAYTON COUNTY ARPT- TARA FIELD,CLAYTON COUNTY ARPT- TARA FIELD
AIRPORT,PADGHAM FIELD,PADGHAM FIELD
AIRPORT,CASTLE ARPT,CASTLE ARPT
AIRPORT,MACTAN-CEBU INTL,MACTAN-CEBU INTL
AIRPORT,HARVEY FIELD,HARVEY FIELD
AIRPORT,HAYS REGIONAL,HAYS REGIONAL
AIRPORT,TEXAS GULF COAST REGIONAL ARPT,TEXAS GULF COAST REGIONAL ARPT
AIRPORT,COLES COUNTY MEMORIAL ARPT,COLES COUNTY MEMORIAL ARPT
AIRPORT,MONROE-WALTON COUNTY,MONROE-WALTON COUNTY
AIRPORT,LEESBURG INTL ARPT,LEESBURG INTL ARPT
AIRPORT,KILLEEN/FT HOOD REGIONAL,KILLEEN/FT HOOD REGIONAL
AIRPORT,SELDOVIA,SELDOVIA
AIRPORT,CUSTER ARPT,CUSTER ARPT
AIRPORT,MIDLAND AIRPARK,MIDLAND AIRPARK
AIRPORT,WINSTON FIELD ARPT,WINSTON FIELD ARPT
AIRPORT,CEDAR CITY REGIONAL,CEDAR CITY REGIONAL
AIRPORT,PETALUMA MUNICIPAL ARPT,PETALUMA MUNICIPAL ARPT
AIRPORT,ARANSAS COUNTY ARPT,ARANSAS COUNTY ARPT
AIRPORT,WILLISTON MUNICIPAL ARPT,WILLISTON MUNICIPAL ARPT
AIRPORT,SUVARNABHUMI INTL ARPT,SUVARNABHUMI INTL ARPT
AIRPORT,TAHITI FAAA,TAHITI FAAA
AIRPORT,FARMINGTON REGIONAL,FARMINGTON REGIONAL
AIRPORT,CHERRY POINT MARINE AIR CORPS AIR ST,CHERRY POINT MARINE AIR CORPS AIR ST
AIRPORT,BASEL-MULHOUSE-FREIBURG,BASEL-MULHOUSE-FREIBURG
AIRPORT,DAKAY-YOFF-LEOPOLD SEDAR SENGHOR,DAKAY-YOFF-LEOPOLD SEDAR SENGHOR
AIRPORT,LEE GILMER MEMORIAL ARPT,LEE GILMER MEMORIAL ARPT
AIRPORT,CAPITOL,CAPITOL
AIRPORT,MARCH ARB ARPT,MARCH ARB ARPT
AIRPORT,ZELIENOPLE MUNICIPAL,ZELIENOPLE MUNICIPAL
AIRPORT,PINCKNEYVILLE-DU QUOIN,PINCKNEYVILLE-DU QUOIN
AIRPORT,PAUMA VALLEY AIR PARK ARPT,PAUMA VALLEY AIR PARK ARPT
AIRPORT,OSCEOLA MUNICIPAL ARPT,OSCEOLA MUNICIPAL ARPT
AIRPORT,MATINICUS ISLAND ARPT,MATINICUS ISLAND ARPT
AIRPORT,ST GEORGE MUNICIPAL ARPT,ST GEORGE MUNICIPAL ARPT
AIRPORT,STUTTGART ,STUTTGART
AIRPORT,MC CLELLAN AIRFIELD,MC CLELLAN AIRFIELD
AIRPORT,HEBER CITY MUNI ARPT - RUSS MCDONALD FIELD,HEBER CITY MUNI ARPT - RUSS MCDONALD FIELD
AIRPORT,GEORGETOWN MUNICIPAL ARPT,GEORGETOWN MUNICIPAL ARPT
AIRPORT,WESTOVER AIR RESERVE BASE/METROPOLITAN ARPT,WESTOVER AIR RESERVE BASE/METROPOLITAN ARPT
AIRPORT,HENRI COANDA INTL ARPT,HENRI COANDA INTL ARPT
AIRPORT,LOPEZ ISLAND ARPT,LOPEZ ISLAND ARPT
AIRPORT,LA CHOLLA AIRPARK ARPT,LA CHOLLA AIRPARK ARPT
AIRPORT,ROSECRANS MEMORIAL ARPT,ROSECRANS MEMORIAL ARPT
AIRPORT,RAS TANAJIB,RAS TANAJIB
AIRPORT,ST CLAIR COUNTY INTL ARPT,ST CLAIR COUNTY INTL ARPT
AIRPORT,SANDPOINT ARPT,SANDPOINT ARPT
AIRPORT,JOSE MARIA CORDOVE ARPT,JOSE MARIA CORDOVE ARPT
AIRPORT,CHEHALIS-CENTRALIA ARPT,CHEHALIS-CENTRALIA ARPT
AIRPORT,BERT MOONEY,BERT MOONEY
AIRPORT,DEER PARK ARPT,DEER PARK ARPT
AIRPORT,PERRY COUNTY MUNICIPAL,PERRY COUNTY MUNICIPAL
AIRPORT,LINCOLN PARK ARPT,LINCOLN PARK ARPT
AIRPORT,FOWLER ARPT,FOWLER ARPT
AIRPORT,WALKER FIELD (IA),WALKER FIELD (IA)
AIRPORT,BOLINGBROOKS CLOW INTL,BOLINGBROOKS CLOW INTL
AIRPORT,NEW RICHMOND REGIONAL,NEW RICHMOND REGIONAL
AIRPORT,CARROLL COUNTY ARPT,CARROLL COUNTY ARPT
AIRPORT,SKY HARBOR,SKY HARBOR
AIRPORT,CORVALLIS MUNICIPAL ARPT,CORVALLIS MUNICIPAL ARPT
AIRPORT,SUDBURY,SUDBURY
AIRPORT,SPANISH FORK-SPRINGVILLE,SPANISH FORK-SPRINGVILLE
AIRPORT,SELAWICK ARPT,SELAWICK ARPT
AIRPORT,CHARLTON BUILDING HELIPORT,CHARLTON BUILDING HELIPORT
AIRPORT,SCOTT AFB/MIDAMERICA ARPT,SCOTT AFB/MIDAMERICA ARPT
AIRPORT,HERNANDO VILLAGE ARPK,HERNANDO VILLAGE ARPK
AIRPORT,INCIRLIK AIR BASE,INCIRLIK AIR BASE
AIRPORT,PLANT CITY ARPT,PLANT CITY ARPT
AIRPORT,WASHINGTON COUNTY MEMORIAL,WASHINGTON COUNTY MEMORIAL
AIRPORT,NORTH PALM BEACH COUNTY GENERAL AVIATION ,NORTH PALM BEACH COUNTY GENERAL AVIATION
AIRPORT,WAUSAU DOWNTOWN ARPT,WAUSAU DOWNTOWN ARPT
AIRPORT,MILLINGTON REGIONAL JETPORT ARPT,MILLINGTON REGIONAL JETPORT ARPT
AIRPORT,ANACORTES,ANACORTES
AIRPORT,RIYAHD AIR BASE,RIYAHD AIR BASE
AIRPORT,DIXON ARPT,DIXON ARPT
AIRPORT,MIAMI VALLEY HOSPITAL HELIPORT,MIAMI VALLEY HOSPITAL HELIPORT
AIRPORT,SEELEY LAKE,SEELEY LAKE
AIRPORT,WILLMAR MUNI ARPT-JOHN L RICE FIELD,WILLMAR MUNI ARPT-JOHN L RICE FIELD
AIRPORT,HENDERSON CITY-COUNTY ARPT,HENDERSON CITY-COUNTY ARPT
AIRPORT,LONDON-LUTON ARPT,LONDON-LUTON ARPT
AIRPORT,POSSUM KINGDOM ARPT,POSSUM KINGDOM ARPT
AIRPORT,SOUTHAMPTON ARPT,SOUTHAMPTON ARPT
AIRPORT,EAST KANSAS CITY ARPT,EAST KANSAS CITY ARPT
AIRPORT,ST. GEORGE  ARPT,ST. GEORGE  ARPT
AIRPORT,SHENZHEN BAOAN INTL ARPT,SHENZHEN BAOAN INTL ARPT
AIRPORT,WHEELER-SACK ARMY AIRFIELD,WHEELER-SACK ARMY AIRFIELD
AIRPORT,BRISTOL INTL,BRISTOL INTL
AIRPORT,GOOSE BAY,GOOSE BAY
AIRPORT,NEW CASTLE MUNICIPAL ARPT,NEW CASTLE MUNICIPAL ARPT
AIRPORT,LIVINGSTON COUNTY SPENCER J HARDY,LIVINGSTON COUNTY SPENCER J HARDY
AIRPORT,EDSON,EDSON
AIRPORT,UMMC HELIPORT,UMMC HELIPORT
AIRPORT,HALF MOON BAY,HALF MOON BAY
AIRPORT,DIAMOND POINT AIRSTRIP,DIAMOND POINT AIRSTRIP
AIRPORT,MAGNOLIA MUNICIPAL,MAGNOLIA MUNICIPAL
AIRPORT,MARLBORO ARPT,MARLBORO ARPT
AIRPORT,GRANT COUNTY,GRANT COUNTY
AIRPORT,HUTCHINSON MUNICIPAL-BUTLER FLD,HUTCHINSON MUNICIPAL-BUTLER FLD
AIRPORT,ELEFTHERIOS VENIZELOS INTL,ELEFTHERIOS VENIZELOS INTL
AIRPORT,KIPNUK ARPT,KIPNUK ARPT
AIRPORT,COVENTRY ARPT,COVENTRY ARPT
AIRPORT,ALLEGHENY GEN HOSP EMERG HELIPORT,ALLEGHENY GEN HOSP EMERG HELIPORT
AIRPORT,SAN SALVADOR INTL,SAN SALVADOR INTL
AIRPORT,DOWNTOWN MANHATTAN/WALL ST HELIP,DOWNTOWN MANHATTAN/WALL ST HELIP
AIRPORT,BAHRAIN INTL,BAHRAIN INTL
AIRPORT,BLACKBUSHE ARPT,BLACKBUSHE ARPT
AIRPORT,ROCK HILL (YORK CO) BRYANT FLD,ROCK HILL (YORK CO) BRYANT FLD
AIRPORT,MCCONNELL AIR FORCE BASE,MCCONNELL AIR FORCE BASE
AIRPORT,TAPPAHANNOCK-ESSEX COUNTY,TAPPAHANNOCK-ESSEX COUNTY
