AIRPORT_ID,AIRPORT,Reported_Strikes,Damage_Records,No_Damage_Records,Damage_Rate_Pct,Damage_Rate_CI95_Lower,Damage_Rate_CI95_Upper
TJPS,MERCEDITA ARPT,10,1,9,10.0,1.7875749515721129,40.41563854975721
KGSH,GOSHEN MUNICIPAL ARPT,10,1,9,10.0,1.7875749515721129,40.41563854975721
KDTS,DESTIN EXECUTIVE AIRPORT,10,4,6,40.0,16.817758120350966,68.73304525498135
KBFD,BRADFORD REGIONAL,10,2,8,20.0,5.6680947980693315,50.98431532792765
KMTO,COLES COUNTY MEMORIAL ARPT,10,0,10,0.0,0.0,27.75401687666166
KLOT,LEWIS UNIVERSITY ARPT,10,5,5,50.0,23.65895936154873,76.34104063845126
KMCE,MERCED MUNICIPAL,10,2,8,20.0,5.6680947980693315,50.98431532792765
OMDB,DUBAI INTL,10,2,8,20.0,5.6680947980693315,50.98431532792765
KETB,WEST BEND MUNICIPAL ARPT,10,2,8,20.0,5.6680947980693315,50.98431532792765
KAUO,AUBURN-OPELIKA RG PITTS,10,4,6,40.0,16.817758120350966,68.73304525498135
KSFM,SANFORD REGIONAL ARPT,10,3,7,30.0,10.778928748621183,60.322678002043475
KMYV,YUBA COUNTY ARPT,10,3,7,30.0,10.778928748621183,60.322678002043475
KOGS,OGDENSBURG INTL ARPT,10,2,8,20.0,5.6680947980693315,50.98431532792765
KBWG,BOWLING GREEN-WARREN COUNTY REGNL ARPT,10,3,7,30.0,10.778928748621183,60.322678002043475
KUCA,ONEIDA COUNTY ARPT,10,6,4,60.0,31.266954745018637,83.18224187964903
KUMP,INDIANAPOLIS METROPOLITAN ARPT,10,3,7,30.0,10.778928748621183,60.322678002043475
KAFJ,WASHINGTON COUNTY,10,8,2,80.0,49.01568467207233,94.33190520193067
KSNY,SIDNEY MUNI ARPT/LLOYD W. CARR FIELD,10,2,8,20.0,5.6680947980693315,50.98431532792765
KLNA,PALM BEACH COUNTY PARK ARPT,10,3,7,30.0,10.778928748621183,60.322678002043475
TNCC,HATO INTL ARPT,10,2,8,20.0,5.6680947980693315,50.98431532792765
KIGQ,LANSING MUNICIPAL ARPT,10,5,5,50.0,23.65895936154873,76.34104063845126
SKBQ,ERNESTO CORTISSOZ,10,2,8,20.0,5.6680947980693315,50.98431532792765
KONZ,GROSSE ILE MUNICIPAL ARPT,9,4,5,44.44444444444444,18.8775429471914,73.33526542559703
KORS,ORCAS ISLAND ARPT,9,4,5,44.44444444444444,18.8775429471914,73.33526542559703
KHVR,HAVRE CITY-COUNTY ARPT,9,0,9,0.0,0.0,29.91527535509594
LEVC,VALENCIA AIRPORT,9,1,8,11.11111111111111,1.9890371327130536,43.50062147680601
PKMJ,MARSHALL ISLANDS INTL ARPT,9,2,7,22.22222222222222,6.322376231222723,54.74166563271946
KEKA,MURRAY FIELD AIRPORT,9,7,2,77.77777777777779,45.25833436728054,93.67762376877728
KCIU,CHIPPEWA COUNTY INTL ARPT,9,4,5,44.44444444444444,18.8775429471914,73.33526542559703
KUKI,UKIAH MUNICIPAL ARPT,9,1,8,11.11111111111111,1.9890371327130536,43.50062147680601
KTRM,JACQUELINE COCHRAN REGIONAL ARPT,9,4,5,44.44444444444444,18.8775429471914,73.33526542559703
KSUT,CAPT FEAR REGNL JETPORT/HOWIE FRANKLIN FIELD ARPT,9,2,7,22.22222222222222,6.322376231222723,54.74166563271946
KAVQ,MARANA REGIONAL ARPT,9,2,7,22.22222222222222,6.322376231222723,54.74166563271946
KJMS,JAMESTOWN REGIONAL,9,2,7,22.22222222222222,6.322376231222723,54.74166563271946
KEXX,DAVIDSON COUNTY ARPT,9,3,6,33.33333333333333,12.058159868274293,64.58026525009102
PAWG,WRANGELL ARPT,9,0,9,0.0,0.0,29.91527535509594
KCQX,CHATHAM MUNICIPAL ARPT,9,3,6,33.33333333333333,12.058159868274293,64.58026525009102
65NJ,HELO KEARNY HELIPORT,9,3,6,33.33333333333333,12.058159868274293,64.58026525009102
KDVO,GNOSS FIELD ARPT,9,5,4,55.55555555555556,26.66473457440297,81.1224570528086
KMSL,NORTHWEST ALABAMA REGIONAL ARPT,9,2,7,22.22222222222222,6.322376231222723,54.74166563271946
KSGT,STUTTGART MUNICIPAL ARPT,9,6,3,66.66666666666666,35.419734749908976,87.9418401317257
KARW,BEAUFORT COUNTY ARPT,9,1,8,11.11111111111111,1.9890371327130536,43.50062147680601
KLNQ,BOOTHVILLE HELIPORT,9,1,8,11.11111111111111,1.9890371327130536,43.50062147680601
KLNN,WILLOUGHBY LOST NATION MUNI ARPT,9,5,4,55.55555555555556,26.66473457440297,81.1224570528086
MMAA,GEN JUAN ALVAREZ INTL ARPT,9,0,9,0.0,0.0,29.91527535509594
KGAI,MONTGOMERY CO AIRPARK,9,6,3,66.66666666666666,35.419734749908976,87.9418401317257
TNCM,PRINCESS JULIANA,9,1,8,11.11111111111111,1.9890371327130536,43.50062147680601
KPSF,PITTSFIELD MUNICIPAL ARPT (MA),9,3,6,33.33333333333333,12.058159868274293,64.58026525009102
KEQY,CHARLOTTE-MONROE  EXECUTIVE ARPT,9,3,6,33.33333333333333,12.058159868274293,64.58026525009102
KGED,SUSSEX COUNTY ARPT,9,1,8,11.11111111111111,1.9890371327130536,43.50062147680601
PTYA,YAP INTERNATIONAL AIRPORT,8,0,8,0.0,0.0,32.441561951087685
EKCH,KASTRUP AIRPORT,8,1,7,12.5,2.241690886329617,47.08948057698615
KMIE,DELAWARE COUNTY REGIONAL ARPT,8,0,8,0.0,0.0,32.441561951087685
KMKL,JACKSON REGIONAL AIRPORT,8,3,5,37.5,13.684175946152106,69.42621454161981
KBVU,BOULDER CITY MUNICIPAL ARPT,8,1,7,12.5,2.241690886329617,47.08948057698615
KCLS,CHEHALIS-CENTRALIA ARPT,8,3,5,37.5,13.684175946152106,69.42621454161981
KCNY,CANYONLANDS FIELD,8,0,8,0.0,0.0,32.441561951087685
KADW,JOINT BASE ANDREWS,8,1,7,12.5,2.241690886329617,47.08948057698615
KXLL,ALLENTOWN QUEEN CITY MUNICIPAL,8,3,5,37.5,13.684175946152106,69.42621454161981
KUZA,ROCK HILL (YORK CO) BRYANT FLD,8,1,7,12.5,2.241690886329617,47.08948057698615
6N5,EAST 34TH STREET HELIPORT,8,1,7,12.5,2.241690886329617,47.08948057698615
KEAR,KEARNEY REGIONAL ARPT,8,1,7,12.5,2.241690886329617,47.08948057698615
KSGS,SOUTH ST PAUL MUNI ARPT-RICHARD E FLEMING FIELD,8,2,6,25.0,7.147768885802764,59.073012089741084
KSEF,SEBRING REGIONAL ARPT,8,5,3,62.5,30.573785458380186,86.3158240538479
9G0,BUFFALO AIRFIELD ARPT,8,3,5,37.5,13.684175946152106,69.42621454161981
PAGS,GUSTAVUS ARPT,8,0,8,0.0,0.0,32.441561951087685
5KE,KETCHIKAN HARBOR (SPB),8,2,6,25.0,7.147768885802764,59.073012089741084
KVUO,PEARSON FIELD ARPT,8,5,3,62.5,30.573785458380186,86.3158240538479
KMMV,MC MINNVILLE MUNICIPAL ARPT,8,0,8,0.0,0.0,32.441561951087685
PASD,SAND POINT ARPT,8,1,7,12.5,2.241690886329617,47.08948057698615
PHHN,HANA ARPT,8,1,7,12.5,2.241690886329617,47.08948057698615
EGBB,BIRMINGHAM INTL,8,1,7,12.5,2.241690886329617,47.08948057698615
KFCI,CHESTERFIELD COUNTY ARPT,8,4,4,50.0,21.521252682444185,78.47874731755581
KOBE,OKEECHOBEE COUNTY ARPT,8,5,3,62.5,30.573785458380186,86.3158240538479
PACV,MERLE K (MUDHOLE) SMITH ARPT,8,1,7,12.5,2.241690886329617,47.08948057698615
KOKV,WINCHESTER REGIONAL ARPT,8,6,2,75.0,40.926987910258916,92.85223111419724
PAPG,PETERSBURG JAMES A JOHNSON ARPT,8,3,5,37.5,13.684175946152106,69.42621454161981
KRAC,JOHN H BATTEN ARPT,8,3,5,37.5,13.684175946152106,69.42621454161981
KIOW,IOWA CITY MUNICIPAL ARPT,8,2,6,25.0,7.147768885802764,59.073012089741084
KSCH,SCHENECTADY COUNTY,8,1,7,12.5,2.241690886329617,47.08948057698615
2W6,ST. MARYS COUNTY REGIONAL,8,4,4,50.0,21.521252682444185,78.47874731755581
KFHB,FERANDINA BEACH MUNICIPAL ARPT,8,3,5,37.5,13.684175946152106,69.42621454161981
KHSA,STENNIS INTL ARPT,8,0,8,0.0,0.0,32.441561951087685
4B8,ROBERTSON FIELD,8,4,4,50.0,21.521252682444185,78.47874731755581
KOXB,OCEAN CITY MUNICIPAL  ARPT (MD),8,7,1,87.5,52.91051942301386,97.75830911367038
KSGH,SPRINGFIELD-BECKLEY MUNICIPAL ARPT,8,3,5,37.5,13.684175946152106,69.42621454161981
FAOR,O. R. TAMBO INTL APRT,8,1,7,12.5,2.241690886329617,47.08948057698615
KDVL,DEVILS LAKE REGIONAL ARPT,8,2,6,25.0,7.147768885802764,59.073012089741084
Z41,LAKE HOOD STRIP ARPT,8,1,7,12.5,2.241690886329617,47.08948057698615
KPDT,EASTERN OREGON REGNL ARPT AT PENDLETON,8,0,8,0.0,0.0,32.441561951087685
KGGE,GEORGETOWN COUNTY ARPT,8,5,3,62.5,30.573785458380186,86.3158240538479
PHLU,KALAUPAPA ARPT,8,2,6,25.0,7.147768885802764,59.073012089741084
KHKY,HICKORY REGIONAL ARPT,8,0,8,0.0,0.0,32.441561951087685
KHWY,WARRENTON-FAUQUIER,8,5,3,62.5,30.573785458380186,86.3158240538479
KAXN,CHANDLER FIELD ARPT,8,5,3,62.5,30.573785458380186,86.3158240538479
KPNC,PONCA CITY MUNICIPAL ARPT,8,4,4,50.0,21.521252682444185,78.47874731755581
KAIA,ALLIANCE MUNICIPAL ARPT,7,0,7,0.0,0.0,35.433884297520656
KRLD,RICHLAND ARPT,7,2,5,28.57142857142857,8.221716570901549,64.10709098517873
KCKN,CROOKSTON MUNI ARPT-KIRKWOOD FIELD,7,2,5,28.57142857142857,8.221716570901549,64.10709098517873
F45,NORTH PALM BEACH COUNTY GENERAL AVIATION,7,4,3,57.14285714285714,25.04542304090258,84.17830777373732
KGVL,LEE GILMER MEMORIAL ARPT,7,3,4,42.857142857142854,15.821692226262684,74.95457695909742
ETAR,RAMSTEIN AIR FORCE BASE,7,2,5,28.57142857142857,8.221716570901549,64.10709098517873
SVVA,ARTURO MICHELENA INTL,7,1,6,14.285714285714285,2.567895594897479,51.313450331903
KEUL,CALDWELL INDUSTRIAL ARPT,7,2,5,28.57142857142857,8.221716570901549,64.10709098517873
KPGA,PAGE MUNICIPAL,7,2,5,28.57142857142857,8.221716570901549,64.10709098517873
LFPO,ORLY,7,3,4,42.857142857142854,15.821692226262684,74.95457695909742
KRMN,STAFFORD REGIONAL ARPT,7,3,4,42.857142857142854,15.821692226262684,74.95457695909742
33N,DELAWARE AIRPARK,7,6,1,85.71428571428571,48.68654966809701,97.43210440510252
KLRO,MT PLEASANT REGL ARPT-FAISON FIELD,7,3,4,42.857142857142854,15.821692226262684,74.95457695909742
KMSS,MASSENA INTL ARPT-RICHARDS FIELD,7,3,4,42.857142857142854,15.821692226262684,74.95457695909742
X51,HOMESTEAD GENERAL AVIATION ARPT,7,3,4,42.857142857142854,15.821692226262684,74.95457695909742
KPCW,ERIE-OTTAWA INTL ARPT - CARL KELLER FIELD,7,3,4,42.857142857142854,15.821692226262684,74.95457695909742
KMTC,SELFRIDGE AIR NATIONAL GUARD BASE,7,2,5,28.57142857142857,8.221716570901549,64.10709098517873
KDIJ,DRIGGS-REED MEMORIAL ARPT,7,1,6,14.285714285714285,2.567895594897479,51.313450331903
KGBD,GREAT BENT MUNICIPAL,7,2,5,28.57142857142857,8.221716570901549,64.10709098517873
PAHO,HOMER ARPT,7,0,7,0.0,0.0,35.433884297520656
KMQI,DARE COUNTY REGIONAL ARPT,7,4,3,57.14285714285714,25.04542304090258,84.17830777373732
KBRL,SOUTHEAST IOWA REGIONAL ARPT,7,2,5,28.57142857142857,8.221716570901549,64.10709098517873
KDKX,KNOXVILLE DOWNTOWN ISLAND ARPT,7,2,5,28.57142857142857,8.221716570901549,64.10709098517873
KBUY,BURLINGTON-ALAMANCE REGIONAL,7,5,2,71.42857142857143,35.892909014821264,91.77828342909844
S43,HARVEY FIELD,7,6,1,85.71428571428571,48.68654966809701,97.43210440510252
KMBL,MANISTEE COUNTY-BLACKER ARPT,7,1,6,14.285714285714285,2.567895594897479,51.313450331903
KAUM,AUSTIN MUNICIPAL,7,3,4,42.857142857142854,15.821692226262684,74.95457695909742
CYKF,KITCHENER/WATERLOO REGIONAL,7,1,6,14.285714285714285,2.567895594897479,51.313450331903
3S8,GRANTS PASS ARPT,7,3,4,42.857142857142854,15.821692226262684,74.95457695909742
KOFK,NORFOLK REGNL ARPT/KARL STEFAN MEMORIAL FIELD,7,2,5,28.57142857142857,8.221716570901549,64.10709098517873
KUTA,TUNICA MUNICIPAL ARPT,7,2,5,28.57142857142857,8.221716570901549,64.10709098517873
KTEX,TELLURIDE REGIONAL ARPT,7,1,6,14.285714285714285,2.567895594897479,51.313450331903
KTBN,WAYNESVILLE-ST ROBERT REGIONAL FORNEY FIELD,7,0,7,0.0,0.0,35.433884297520656
7LS3,LAKE PALOURDE BASE HELIPORT,7,0,7,0.0,0.0,35.433884297520656
KUNI,OHIO UNIVERSITY ARPT-SNYDER FIELD,7,4,3,57.14285714285714,25.04542304090258,84.17830777373732
LERT,ROTA,7,2,5,28.57142857142857,8.221716570901549,64.10709098517873
EGNX,EAST MIDLANDS,7,3,4,42.857142857142854,15.821692226262684,74.95457695909742
KHRO,BOONE COUNTY ARPT,7,1,6,14.285714285714285,2.567895594897479,51.313450331903
RCKH,KAOHSIUNG INTL,7,0,7,0.0,0.0,35.433884297520656
RJNA,NAGOYA,7,0,7,0.0,0.0,35.433884297520656
O69,PETALUMA MUNICIPAL ARPT,7,4,3,57.14285714285714,25.04542304090258,84.17830777373732
KRNV,CLEVELAND MUNICIPAL ARPT,7,2,5,28.57142857142857,8.221716570901549,64.10709098517873
KMVN,MOUNT VERNON ARPT,7,1,6,14.285714285714285,2.567895594897479,51.313450331903
H2O,REMOTE_WATER,7,6,1,85.71428571428571,48.68654966809701,97.43210440510252
KHLG,WHEELING OHIO COUNTY ARPT,7,3,4,42.857142857142854,15.821692226262684,74.95457695909742
KHDC,HAMMOND NORTHSHORE REGIONAL ARPT,7,1,6,14.285714285714285,2.567895594897479,51.313450331903
SKCG,RAFAEL NUNEZ INTERNATIONAL ARPT,7,0,7,0.0,0.0,35.433884297520656
6B6,MINUTE MAN AIR FIELD,7,4,3,57.14285714285714,25.04542304090258,84.17830777373732
KCOI,MERRIT ISLAND ARPT,7,6,1,85.71428571428571,48.68654966809701,97.43210440510252
KSPA,SPARTANBURG DOWNTOWN MEMORIAL ARPT,7,3,4,42.857142857142854,15.821692226262684,74.95457695909742
KMCD,MACKINAC ISLAND ARPT,7,3,4,42.857142857142854,15.821692226262684,74.95457695909742
KRSN,RUSTON REGIONAL ARPT,7,3,4,42.857142857142854,15.821692226262684,74.95457695909742
KCCO,NEWNAN COWETA COUNTY ARPT,7,1,6,14.285714285714285,2.567895594897479,51.313450331903
KRWI,ROCKY MOUNT-WILSON REGNL ARPT,7,2,5,28.57142857142857,8.221716570901549,64.10709098517873
KNIP,JACKSONVILLE NAS (TOWERS FIELD),7,1,6,14.285714285714285,2.567895594897479,51.313450331903
EDDT,BERLIN TEGEL,7,1,6,14.285714285714285,2.567895594897479,51.313450331903
KBWD,BROWNWOOD REGIONAL ARPT,7,4,3,57.14285714285714,25.04542304090258,84.17830777373732
MMCU,GENERAL ROBERTO FIERRO VILLALOBOS INTL,6,0,6,0.0,0.0,39.03430336530645
KGPZ,GRAND RAPIDS/ITASCA COUNTY ARPT-GORDON NEWSTROM FIELD,6,2,4,33.33333333333333,9.676933255921682,70.00116786584712
KHQM,BOWERMAN ARPT,6,5,1,83.33333333333334,43.649056343635394,96.99474141282697
KHZY,NORTHEAST OHIO REGIONAL ARPT,6,1,5,16.666666666666664,3.005258587173032,56.350943656364606
KHMT,HEMET-RYAN ARPT,6,2,4,33.33333333333333,9.676933255921682,70.00116786584712
KHAF,HALF MOON BAY,6,0,6,0.0,0.0,39.03430336530645
LICZ,SIGONELLA,6,0,6,0.0,0.0,39.03430336530645
KEGV,EAGLE RIVER UNION ARPT,6,1,5,16.666666666666664,3.005258587173032,56.350943656364606
SLVR,VIRU VIRU INTL,6,2,4,33.33333333333333,9.676933255921682,70.00116786584712
SPIM,JORGE CHAVEZ INTL,6,4,2,66.66666666666666,29.998832134152863,90.3230667440783
KCEZ,CORTEZ MUNICIPAL ARPT,6,1,5,16.666666666666664,3.005258587173032,56.350943656364606
KRKP,ARANSAS COUNTY ARPT,6,3,3,50.0,18.761280689940868,81.23871931005912
KADF,DEXTER B FLORENCE MEMORIAL FIELD ARPT,6,3,3,50.0,18.761280689940868,81.23871931005912
KRKS,ROCK SPRINGS-SWEETWATER CO,6,2,4,33.33333333333333,9.676933255921682,70.00116786584712
KCNW,TSTC WACO,6,0,6,0.0,0.0,39.03430336530645
KVCB,NUT TREE AIRPORT,6,2,4,33.33333333333333,9.676933255921682,70.00116786584712
KUDD,BERMUDA DUNES ARPT,6,2,4,33.33333333333333,9.676933255921682,70.00116786584712
KUKF,WILKES COUNTY AIRPORT,6,1,5,16.666666666666664,3.005258587173032,56.350943656364606
KUVA,GARNER FIELD ARPT,6,3,3,50.0,18.761280689940868,81.23871931005912
KCDR,CHADRON MUNICIPAL ARPT,6,3,3,50.0,18.761280689940868,81.23871931005912
KLMO,VANCE BRAND ARPT,6,2,4,33.33333333333333,9.676933255921682,70.00116786584712
KLCI,LACONIA MUNICIPAL,6,2,4,33.33333333333333,9.676933255921682,70.00116786584712
KAID,ANDERSON MUNI-DARLINGTON FLD,6,1,5,16.666666666666664,3.005258587173032,56.350943656364606
NZAA,AUCKLAND INTL,6,0,6,0.0,0.0,39.03430336530645
N51,SOLBERG-HUNTERDON,6,5,1,83.33333333333334,43.649056343635394,96.99474141282697
KCEW,BOB SIKES ARPT,6,3,3,50.0,18.761280689940868,81.23871931005912
KSRC,SEARCY MUNICIPAL ARPT,6,2,4,33.33333333333333,9.676933255921682,70.00116786584712
KOKM,OKMULGEE REGIONAL  ARPT,6,6,0,100.0,60.96569663469354,99.99999999999999
KJBR,JONESBORO MUNICIPAL ARPT,6,4,2,66.66666666666666,29.998832134152863,90.3230667440783
KANJ,SAULT STE MARIE MUNICIPAL,6,3,3,50.0,18.761280689940868,81.23871931005912
KMOP,MT PLEASANT MUNICIPAL ARPT,6,6,0,100.0,60.96569663469354,99.99999999999999
KAUW,WAUSAU DOWNTOWN ARPT,6,3,3,50.0,18.761280689940868,81.23871931005912
KEYE,EAGLE CREEK AIRPARK,6,2,4,33.33333333333333,9.676933255921682,70.00116786584712
KSRR,SIERRA BLANCA REGIONAL,6,0,6,0.0,0.0,39.03430336530645
2G2,JEFFERSON COUNTY ARPT,6,3,3,50.0,18.761280689940868,81.23871931005912
KINL,FALLS INTL ARPT,6,2,4,33.33333333333333,9.676933255921682,70.00116786584712
KGIF,WINTER HAVEN'S GILBERT ARPT,6,3,3,50.0,18.761280689940868,81.23871931005912
KKLS,SOUTHWEST WASHINGTON REGIONAL ARPT,6,1,5,16.666666666666664,3.005258587173032,56.350943656364606
KFME,TIPTON ARPT,6,3,3,50.0,18.761280689940868,81.23871931005912
KSOW,SHOW LOW REGIONAL ARPT,6,3,3,50.0,18.761280689940868,81.23871931005912
KSMD,SMITH FIELD ARPT,6,1,5,16.666666666666664,3.005258587173032,56.350943656364606
KSKY,GRIFFING SANDUSKY ARPT,6,6,0,100.0,60.96569663469354,99.99999999999999
A29,SITKA (SPB),6,3,3,50.0,18.761280689940868,81.23871931005912
KCVO,CORVALLIS MUNICIPAL ARPT,6,1,5,16.666666666666664,3.005258587173032,56.350943656364606
KCUB,JIM HAMILTON L B OWENS ARPT,6,4,2,66.66666666666666,29.998832134152863,90.3230667440783
KRFI,RUSK COUNTY ARPT,6,5,1,83.33333333333334,43.649056343635394,96.99474141282697
KRMG,RICHARD B RUSSELL,6,3,3,50.0,18.761280689940868,81.23871931005912
KSVC,GRANT COUNTY,6,1,5,16.666666666666664,3.005258587173032,56.350943656364606
KMWK,MOUNT AIRY/SURRY COUNTY ARPT,6,1,5,16.666666666666664,3.005258587173032,56.350943656364606
KMQT,MARQUETTE COUNTY,6,0,6,0.0,0.0,39.03430336530645
KMRH,MICHAEL J SMITH FIELD ARPT,6,3,3,50.0,18.761280689940868,81.23871931005912
LHBP,FERIHEGY ARPT,6,0,6,0.0,0.0,39.03430336530645
KVDF,TAMPA EXECUTIVE ARPT,6,2,4,33.33333333333333,9.676933255921682,70.00116786584712
KFLD,FOND DU LAC COUNTY ARPT,6,1,5,16.666666666666664,3.005258587173032,56.350943656364606
MD71,UNIV OF MD SHOCK TRAUMA CTR HELIPORT,6,0,6,0.0,0.0,39.03430336530645
PAKI,KIPNUK ARPT,6,4,2,66.66666666666666,29.998832134152863,90.3230667440783
PAKN,KING SALMON,6,1,5,16.666666666666664,3.005258587173032,56.350943656364606
PAKU,UGNU-KUPARUK ARPT,6,2,4,33.33333333333333,9.676933255921682,70.00116786584712
KFLY,MEADOW LAKE ARPT,6,4,2,66.66666666666666,29.998832134152863,90.3230667440783
MHPR,COMAYAGUA INTL,6,0,6,0.0,0.0,39.03430336530645
KBDH,WILLMAR MUNI ARPT-JOHN L RICE FIELD,6,3,3,50.0,18.761280689940868,81.23871931005912
KSOP,MOORE COUNTY ARPT,6,0,6,0.0,0.0,39.03430336530645
I68,LEBANON-WARREN COUNTY ARPT,6,1,5,16.666666666666664,3.005258587173032,56.350943656364606
KEKY,BESSEMER ARPT,6,5,1,83.33333333333334,43.649056343635394,96.99474141282697
KEKM,ELKHART MUNICIPAL ARPT,6,1,5,16.666666666666664,3.005258587173032,56.350943656364606
KHNB,HUNTINGBURG ARPT,6,2,4,33.33333333333333,9.676933255921682,70.00116786584712
KLBX,TEXAS GULF COAST REGIONAL ARPT,6,4,2,66.66666666666666,29.998832134152863,90.3230667440783
KPCM,PLANT CITY ARPT,6,4,2,66.66666666666666,29.998832134152863,90.3230667440783
EDDL,DUSSELDORF,6,2,4,33.33333333333333,9.676933255921682,70.00116786584712
26N,OCEAN CITY MUNICIPAL (NJ),6,4,2,66.66666666666666,29.998832134152863,90.3230667440783
KHSD,SUNDANCE AIRPARK,6,3,3,50.0,18.761280689940868,81.23871931005912
EIDW,DUBLIN INTL ARPT,6,0,6,0.0,0.0,39.03430336530645
EBLG,LIEGE ARPT,6,2,4,33.33333333333333,9.676933255921682,70.00116786584712
TLPC,ST. LUCIA-VIGIE,6,2,4,33.33333333333333,9.676933255921682,70.00116786584712
1B1,COLUMBIA COUNTY ARPT,6,6,0,100.0,60.96569663469354,99.99999999999999
TUPJ,T B LETTSOME INTL,5,0,5,0.0,0.0,43.4491494752081
KHOB,LEA COUNTY REGIONAL ARPT,5,0,5,0.0,0.0,43.4491494752081
KHYR,SAWYER COUNTY ARPT,5,4,1,80.0,37.55282641185388,96.37768390302125
KHEZ,HARDY-ANDERS FLD NATCHEZ-ADAMS CNTY,5,0,5,0.0,0.0,43.4491494752081
KIGM,KINGMAN,5,1,4,20.0,3.6223160969787447,62.44717358814613
5B2,SARATOGA COUNTY ARPT,5,1,4,20.0,3.6223160969787447,62.44717358814613
MPHO,PANAMA PACIFIC INTL ARPT,5,0,5,0.0,0.0,43.4491494752081
4G4,YOUNGSTOWN ELSER METRO,5,3,2,60.0,23.07199322088371,88.23817688407468
KEDC,AUSTIN EXECUTIVE ARPT,5,2,3,40.0,11.76182311592533,76.9280067791163
KLDM,MASON COUNTY ARPT (MI),5,3,2,60.0,23.07199322088371,88.23817688407468
KLEW,AUBURN-LEWISTON MUNICIPAL,5,1,4,20.0,3.6223160969787447,62.44717358814613
KLHM,LINCOLN REGNL ARPT/KARL HARDER FLD,5,3,2,60.0,23.07199322088371,88.23817688407468
KDMW,CARROLL COUNTY REGNL ARPT/JACK B POAGE FIELD,5,3,2,60.0,23.07199322088371,88.23817688407468
KDOV,DOVER AIR FORCE BASE,5,0,5,0.0,0.0,43.4491494752081
KCNM,CAVERN CITY AIR TERMINAL,5,1,4,20.0,3.6223160969787447,62.44717358814613
KMBO,BRUCE CAMPBELL FIELD,5,5,0,100.0,56.550850524791905,100.0
P08,COLLIDGE MUNICIPAL ARPT,5,1,4,20.0,3.6223160969787447,62.44717358814613
KMCF,MACDILL AIR FORCE BASE,5,2,3,40.0,11.76182311592533,76.9280067791163
KWVL,WATERVILLE ROBERT LAFLEUR ARPT,5,0,5,0.0,0.0,43.4491494752081
KCEU,OCONEE COUNTY REGIONAL ARPT,5,4,1,80.0,37.55282641185388,96.37768390302125
KXNX,MUSIC CITY EXECUTIVE AIRPORT,5,2,3,40.0,11.76182311592533,76.9280067791163
KMAC,MACON DOWNTOWN ARPT,5,2,3,40.0,11.76182311592533,76.9280067791163
KEZS,SHAWANO MUNICIPAL ARPT,5,4,1,80.0,37.55282641185388,96.37768390302125
5C1,BOERNE STAGE FIELD,5,4,1,80.0,37.55282641185388,96.37768390302125
MDLR,LA ROMANA INTL,5,1,4,20.0,3.6223160969787447,62.44717358814613
KVPZ,PORTER COUNTY MUNICIPAL,5,4,1,80.0,37.55282641185388,96.37768390302125
KDZB,HORSESHOE BAY RESORT ARPT,5,3,2,60.0,23.07199322088371,88.23817688407468
KDDC,DODGE CITY REGIONAL ARPT,5,0,5,0.0,0.0,43.4491494752081
KFCH,FRESNO CHANDLER EXECUTIVE ARPT,5,0,5,0.0,0.0,43.4491494752081
KDAN,DANVILLE REGIONAL ARPT,5,3,2,60.0,23.07199322088371,88.23817688407468
KMAI,MARIANNA MUNICIPAL ARPT,5,2,3,40.0,11.76182311592533,76.9280067791163
PACK,CHEFORNAK ARPT,5,3,2,60.0,23.07199322088371,88.23817688407468
E45,PINE MOUNTAIN LAKE ARPT,5,4,1,80.0,37.55282641185388,96.37768390302125
EPWA,WARSAW CHOPIN ARPT,5,0,5,0.0,0.0,43.4491494752081
KGVQ,GENESEE COUNTY ARPT,5,3,2,60.0,23.07199322088371,88.23817688407468
KGPM,GRAND PRAIRIE MUNI ARPT,5,0,5,0.0,0.0,43.4491494752081
KGOK,GUTHRIE-EDMOND REGNL ARPT,5,4,1,80.0,37.55282641185388,96.37768390302125
TJIG,FERNANDO LUIS RIBAS DOMINICCI ARPT,5,0,5,0.0,0.0,43.4491494752081
PLPA,PALMYRA (COOPER) AIRPORT,5,1,4,20.0,3.6223160969787447,62.44717358814613
KGHG,MARSHFIELD MUNI ARPT-GEORGE HARLOW FIELD,5,2,3,40.0,11.76182311592533,76.9280067791163
EGPK,PRESTWICK,5,2,3,40.0,11.76182311592533,76.9280067791163
KPCZ,WAUPACA MUNICIPAL ARPT,5,4,1,80.0,37.55282641185388,96.37768390302125
EDDS,STUTTGART,5,1,4,20.0,3.6223160969787447,62.44717358814613
Y31,WEST BRANCH COMMUNITY ARPT,5,4,1,80.0,37.55282641185388,96.37768390302125
K15,GRND GLAIZE-OSAGE BEACH,5,4,1,80.0,37.55282641185388,96.37768390302125
I69,CLERMONT COUNTY ARPT,5,3,2,60.0,23.07199322088371,88.23817688407468
KSER,FREEMAN MUNICIPAL ARPT,5,1,4,20.0,3.6223160969787447,62.44717358814613
KSVH,STATESVILLE REGIONAL ARPT,5,1,4,20.0,3.6223160969787447,62.44717358814613
KBJJ,WAYNE COUNTY,5,2,3,40.0,11.76182311592533,76.9280067791163
KSZT,SANDPOINT ARPT,5,3,2,60.0,23.07199322088371,88.23817688407468
KMWL,MINERAL WELLS ARPT,5,4,1,80.0,37.55282641185388,96.37768390302125
